Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2024-10-12,Meegoda,TJC mango,99.04,4.5
2024-10-12,Meegoda,Banana,66.91,12.8
2024-10-12,Meegoda,Pineapple,76.81,3.7
2024-10-12,Narahenpita,TJC mango,153.15,4.7
2024-10-12,Narahenpita,Banana,61.72,18.2
2024-10-12,Narahenpita,Pineapple,80.54,3.3
2024-10-12,Embilipitiya,TJC mango,95.36,7.6
2024-10-12,Embilipitiya,Banana,57.85,10.5
2024-10-12,Embilipitiya,Pineapple,72.56,3.3
2024-10-13,Dambulla,TJC mango,136.02,8.4
2024-10-13,Dambulla,Banana,56.23,18.8
2024-10-13,Dambulla,Pineapple,93.12,4.3
2024-10-13,Pettah,TJC mango,132.41,10.3
2024-10-13,Pettah,Banana,,
2024-10-13,Pettah,Pineapple,77.45,3.5
2024-10-13,Meegoda,TJC mango,81.85,10.4
2024-10-13,Meegoda,Banana,54.57,19.9
2024-10-13,Meegoda,Pineapple,86.97,2.8
2024-10-13,Narahenpita,TJC mango,136.34,6.6
2024-10-13,Narahenpita,Banana,,
2024-10-13,Narahenpita,Pineapple,68.98,4.7
2024-10-13,Embilipitiya,TJC mango,119.06,9.5
2024-10-13,Embilipitiya,Banana,66.49,27.9
2024-10-13,Embilipitiya,Pineapple,70.22,3.7
2024-10-14,Dambulla,TJC mango,134.79,11.0
2024-10-14,Dambulla,Banana,53.81,25.1
2024-10-14,Dambulla,Pineapple,98.81,3.8
2024-10-14,Pettah,TJC mango,97.7,7.2
2024-10-14,Pettah,Banana,49.57,19.2
2024-10-14,Pettah,Pineapple,75.86,3.6
2024-10-14,Meegoda,TJC mango,135.45,9.3
2024-10-14,Meegoda,Banana,49.21,17.0
2024-10-14,Meegoda,Pineapple,69.34,2.4
2024-10-14,Narahenpita,TJC mango,118.86,10.5
2024-10-14,Narahenpita,Banana,66.02,23.3
2024-10-14,Narahenpita,Pineapple,79.33,4.8
2024-10-14,Embilipitiya,TJC mango,143.32,6.4
2024-10-14,Embilipitiya,Banana,58.06,14.4
2024-10-14,Embilipitiya,Pineapple,91.9,3.8
2024-10-15,Dambulla,TJC mango,116.45,5.2
2024-10-15,Dambulla,Banana,61.29,22.6
2024-10-15,Dambulla,Pineapple,74.46,3.0
2024-10-15,Pettah,TJC mango,110.1,6.7
2024-10-15,Pettah,Banana,61.25,25.9
2024-10-15,Pettah,Pineapple,77.76,4.0
2024-10-15,Meegoda,TJC mango,113.57,8.1
2024-10-15,Meegoda,Banana,46.31,15.6
2024-10-15,Meegoda,Pineapple,95.4,2.5
2024-10-15,Narahenpita,TJC mango,124.61,11.3
2024-10-15,Narahenpita,Banana,58.95,17.2
2024-10-15,Narahenpita,Pineapple,69.72,3.1
2024-10-15,Embilipitiya,TJC mango,105.74,5.5
2024-10-15,Embilipitiya,Banana,58.12,11.5
2024-10-15,Embilipitiya,Pineapple,75.01,4.8
2024-10-16,Dambulla,TJC mango,128.71,6.8
2024-10-16,Dambulla,Banana,39.82,19.1
2024-10-16,Dambulla,Pineapple,68.14,2.1
2024-10-16,Pettah,TJC mango,111.06,7.3
2024-10-16,Pettah,Banana,48.94,23.8
2024-10-16,Pettah,Pineapple,95.56,3.2
2024-10-16,Meegoda,TJC mango,120.5,8.1
2024-10-16,Meegoda,Banana,62.03,25.8
2024-10-16,Meegoda,Pineapple,83.96,5.7
2024-10-16,Narahenpita,TJC mango,152.31,4.3
2024-10-16,Narahenpita,Banana,59.61,23.0
2024-10-16,Narahenpita,Pineapple,94.91,1.8
2024-10-16,Embilipitiya,TJC mango,106.48,8.0
2024-10-16,Embilipitiya,Banana,72.41,18.5
2024-10-16,Embilipitiya,Pineapple,97.91,2.6
2024-10-17,Dambulla,TJC mango,107.27,8.5
2024-10-17,Dambulla,Banana,59.36,15.5
2024-10-17,Dambulla,Pineapple,75.65,5.4
2024-10-17,Pettah,TJC mango,115.75,7.5
2024-10-17,Pettah,Banana,53.9,26.4
2024-10-17,Pettah,Pineapple,72.48,3.7
2024-10-17,Meegoda,TJC mango,88.91,5.4
2024-10-17,Meegoda,Banana,59.8,21.8
2024-10-17,Meegoda,Pineapple,79.96,3.5
2024-10-17,Narahenpita,TJC mango,123.37,6.8
2024-10-17,Narahenpita,Banana,57.15,16.0
2024-10-17,Narahenpita,Pineapple,81.83,4.5
2024-10-17,Embilipitiya,TJC mango,120.74,11.3
2024-10-17,Embilipitiya,Banana,58.71,5.4
2024-10-17,Embilipitiya,Pineapple,72.94,4.2
2024-10-18,Dambulla,TJC mango,92.98,7.4
2024-10-18,Dambulla,Banana,,
2024-10-18,Dambulla,Pineapple,72.84,5.0
2024-10-18,Pettah,TJC mango,130.68,9.9
2024-10-18,Pettah,Banana,60.18,16.6
2024-10-18,Pettah,Pineapple,98.36,1.5
2024-10-18,Meegoda,TJC mango,82.77,7.6
2024-10-18,Meegoda,Banana,66.83,16.9
2024-10-18,Meegoda,Pineapple,65.47,3.3
2024-10-18,Narahenpita,TJC mango,138.62,7.5
2024-10-18,Narahenpita,Banana,65.62,14.7
2024-10-18,Narahenpita,Pineapple,89.27,4.9
2024-10-18,Embilipitiya,TJC mango,143.88,10.1
2024-10-18,Embilipitiya,Banana,69.92,17.2
2024-10-18,Embilipitiya,Pineapple,71.92,3.9
2024-10-19,Dambulla,TJC mango,120.01,8.2
2024-10-19,Dambulla,Banana,73.82,14.5
2024-10-19,Dambulla,Pineapple,93.23,4.6
2024-10-19,Pettah,TJC mango,107.04,5.3
2024-10-19,Pettah,Banana,47.45,14.5
2024-10-19,Pettah,Pineapple,70.53,3.8
2024-10-19,Meegoda,TJC mango,101.9,12.6
2024-10-19,Meegoda,Banana,71.23,12.0
2024-10-19,Meegoda,Pineapple,64.86,4.9
2024-10-19,Narahenpita,TJC mango,135.55,7.6
2024-10-19,Narahenpita,Banana,65.13,22.4
2024-10-19,Narahenpita,Pineapple,40.2,3.6
2024-10-19,Embilipitiya,TJC mango,101.93,9.9
2024-10-19,Embilipitiya,Banana,62.99,21.6
2024-10-19,Embilipitiya,Pineapple,96.44,4.2
2024-10-20,Dambulla,TJC mango,125.39,7.4
2024-10-20,Dambulla,Banana,57.39,25.7
2024-10-20,Dambulla,Pineapple,66.88,5.3
2024-10-20,Pettah,TJC mango,136.04,5.6
2024-10-20,Pettah,Banana,64.45,13.6
2024-10-20,Pettah,Pineapple,90.27,2.2
2024-10-20,Meegoda,TJC mango,140.89,8.1
2024-10-20,Meegoda,Banana,69.0,22.8
2024-10-20,Meegoda,Pineapple,75.86,3.9
2024-10-20,Narahenpita,TJC mango,138.71,8.7
2024-10-20,Narahenpita,Banana,65.82,10.0
2024-10-20,Narahenpita,Pineapple,85.9,3.3
2024-10-20,Embilipitiya,TJC mango,129.08,12.0
2024-10-20,Embilipitiya,Banana,56.07,22.7
2024-10-20,Embilipitiya,Pineapple,73.95,3.9
2024-10-21,Dambulla,TJC mango,109.87,8.0
2024-10-21,Dambulla,Banana,64.9,16.2
2024-10-21,Dambulla,Pineapple,70.52,4.1
2024-10-21,Pettah,TJC mango,141.74,9.7
2024-10-21,Pettah,Banana,63.43,15.3
2024-10-21,Pettah,Pineapple,82.97,4.2
2024-10-21,Meegoda,TJC mango,120.29,7.3
2024-10-21,Meegoda,Banana,50.17,20.3
2024-10-21,Meegoda,Pineapple,79.76,3.6
2024-10-21,Narahenpita,TJC mango,108.04,10.6
2024-10-21,Narahenpita,Banana,54.93,14.0
2024-10-21,Narahenpita,Pineapple,69.55,3.8
2024-10-21,Embilipitiya,TJC mango,115.45,10.8
2024-10-21,Embilipitiya,Banana,54.97,19.2
2024-10-21,Embilipitiya,Pineapple,68.36,3.2
2024-10-22,Dambulla,TJC mango,159.64,4.5
2024-10-22,Dambulla,Banana,65.49,24.3
2024-10-22,Dambulla,Pineapple,81.8,3.4
2024-10-22,Pettah,TJC mango,117.6,7.8
2024-10-22,Pettah,Banana,68.66,29.1
2024-10-22,Pettah,Pineapple,73.41,2.1
2024-10-22,Meegoda,TJC mango,100.0,10.2
2024-10-22,Meegoda,Banana,64.21,25.0
2024-10-22,Meegoda,Pineapple,72.01,4.6
2024-10-22,Narahenpita,TJC mango,97.96,6.9
2024-10-22,Narahenpita,Banana,52.05,15.8
2024-10-22,Narahenpita,Pineapple,96.42,3.6
2024-10-22,Embilipitiya,TJC mango,122.31,5.3
2024-10-22,Embilipitiya,Banana,50.54,20.7
2024-10-22,Embilipitiya,Pineapple,81.67,3.5
2024-10-23,Dambulla,TJC mango,118.93,3.2
2024-10-23,Dambulla,Banana,64.85,13.5
2024-10-23,Dambulla,Pineapple,73.9,5.7
2024-10-23,Pettah,TJC mango,133.95,4.3
2024-10-23,Pettah,Banana,48.37,18.3
2024-10-23,Pettah,Pineapple,84.12,4.8
2024-10-23,Meegoda,TJC mango,111.14,11.0
2024-10-23,Meegoda,Banana,71.47,23.5
2024-10-23,Meegoda,Pineapple,95.41,3.7
2024-10-23,Narahenpita,TJC mango,127.76,10.1
2024-10-23,Narahenpita,Banana,62.69,18.6
2024-10-23,Narahenpita,Pineapple,92.45,5.2
2024-10-23,Embilipitiya,TJC mango,120.45,4.5
2024-10-23,Embilipitiya,Banana,69.45,19.4
2024-10-23,Embilipitiya,Pineapple,99.26,5.4
2024-10-24,Dambulla,TJC mango,119.15,5.4
2024-10-24,Dambulla,Banana,67.7,19.2
2024-10-24,Dambulla,Pineapple,74.84,3.3
2024-10-24,Pettah,TJC mango,107.98,6.5
2024-10-24,Pettah,Banana,55.43,14.7
2024-10-24,Pettah,Pineapple,59.81,5.0
2024-10-24,Meegoda,TJC mango,145.0,4.7
2024-10-24,Meegoda,Banana,62.27,22.2
2024-10-24,Meegoda,Pineapple,77.7,4.2
2024-10-24,Narahenpita,TJC mango,115.52,8.3
2024-10-24,Narahenpita,Banana,64.29,14.1
2024-10-24,Narahenpita,Pineapple,81.64,3.5
2024-10-24,Embilipitiya,TJC mango,140.14,10.3
2024-10-24,Embilipitiya,Banana,65.74,21.1
2024-10-24,Embilipitiya,Pineapple,101.74,5.4
2024-10-25,Dambulla,TJC mango,109.51,9.1
2024-10-25,Dambulla,Banana,56.9,23.2
2024-10-25,Dambulla,Pineapple,86.93,4.2
2024-10-25,Pettah,TJC mango,129.07,6.2
2024-10-25,Pettah,Banana,78.06,16.2
2024-10-25,Pettah,Pineapple,68.16,3.4
2024-10-25,Meegoda,TJC mango,122.5,8.3
2024-10-25,Meegoda,Banana,63.52,24.5
2024-10-25,Meegoda,Pineapple,70.28,5.1
2024-10-25,Narahenpita,TJC mango,104.99,7.4
2024-10-25,Narahenpita,Banana,62.1,23.9
2024-10-25,Narahenpita,Pineapple,82.64,4.2
2024-10-25,Embilipitiya,TJC mango,142.47,9.1
2024-10-25,Embilipitiya,Banana,60.47,25.2
2024-10-25,Embilipitiya,Pineapple,86.52,3.7
2024-10-26,Dambulla,TJC mango,113.39,10.6
2024-10-26,Dambulla,Banana,54.03,11.1
2024-10-26,Dambulla,Pineapple,93.06,1.5
2024-10-26,Pettah,TJC mango,120.04,7.0
2024-10-26,Pettah,Banana,65.1,16.9
2024-10-26,Pettah,Pineapple,80.99,2.7
2024-10-26,Meegoda,TJC mango,113.61,10.8
2024-10-26,Meegoda,Banana,64.34,19.4
2024-10-26,Meegoda,Pineapple,73.0,6.5
2024-10-26,Narahenpita,TJC mango,119.93,9.7
2024-10-26,Narahenpita,Banana,64.25,13.2
2024-10-26,Narahenpita,Pineapple,65.54,3.4
2024-10-26,Embilipitiya,TJC mango,144.94,12.7
2024-10-26,Embilipitiya,Banana,50.86,14.0
2024-10-26,Embilipitiya,Pineapple,81.63,2.4
2024-10-27,Dambulla,TJC mango,149.65,8.1
2024-10-27,Dambulla,Banana,52.72,20.8
2024-10-27,Dambulla,Pineapple,79.26,2.9
2024-10-27,Pettah,TJC mango,101.86,10.1
2024-10-27,Pettah,Banana,58.45,24.0
2024-10-27,Pettah,Pineapple,82.4,4.7
2024-10-27,Meegoda,TJC mango,144.58,9.3
2024-10-27,Meegoda,Banana,63.4,17.1
2024-10-27,Meegoda,Pineapple,80.31,6.5
2024-10-27,Narahenpita,TJC mango,112.04,13.7
2024-10-27,Narahenpita,Banana,72.21,19.2
2024-10-27,Narahenpita,Pineapple,77.75,3.8
2024-10-27,Embilipitiya,TJC mango,119.98,7.4
2024-10-27,Embilipitiya,Banana,54.11,17.6
2024-10-27,Embilipitiya,Pineapple,65.97,2.9
2024-10-28,Dambulla,TJC mango,103.94,7.6
2024-10-28,Dambulla,Banana,48.92,13.6
2024-10-28,Dambulla,Pineapple,77.73,5.1
2024-10-28,Pettah,TJC mango,117.0,6.5
2024-10-28,Pettah,Banana,77.18,28.1
2024-10-28,Pettah,Pineapple,70.79,3.5
2024-10-28,Meegoda,TJC mango,151.55,7.5
2024-10-28,Meegoda,Banana,40.66,23.9
2024-10-28,Meegoda,Pineapple,74.85,4.0
2024-10-28,Narahenpita,TJC mango,72.17,7.2
2024-10-28,Narahenpita,Banana,60.97,7.8
2024-10-28,Narahenpita,Pineapple,73.33,5.4
2024-10-28,Embilipitiya,TJC mango,110.18,3.5
2024-10-28,Embilipitiya,Banana,58.39,12.0
2024-10-28,Embilipitiya,Pineapple,75.13,4.1
2024-10-29,Dambulla,TJC mango,113.83,11.4
2024-10-29,Dambulla,Banana,70.44,19.9
2024-10-29,Dambulla,Pineapple,87.85,3.9
2024-10-29,Pettah,TJC mango,129.01,10.1
2024-10-29,Pettah,Banana,44.19,15.9
2024-10-29,Pettah,Pineapple,84.92,5.5
2024-10-29,Meegoda,TJC mango,96.31,10.4
2024-10-29,Meegoda,Banana,64.09,12.4
2024-10-29,Meegoda,Pineapple,72.36,3.3
2024-10-29,Narahenpita,TJC mango,137.01,9.6
2024-10-29,Narahenpita,Banana,61.84,23.2
2024-10-29,Narahenpita,Pineapple,71.95,5.6
2024-10-29,Embilipitiya,TJC mango,120.94,8.9
2024-10-29,Embilipitiya,Banana,64.71,10.3
2024-10-29,Embilipitiya,Pineapple,75.95,3.8
2024-10-30,Dambulla,TJC mango,140.18,8.2
2024-10-30,Dambulla,Banana,49.99,18.0
2024-10-30,Dambulla,Pineapple,67.53,3.3
2024-10-30,Pettah,TJC mango,137.78,9.9
2024-10-30,Pettah,Banana,57.71,19.1
2024-10-30,Pettah,Pineapple,88.78,2.8
2024-10-30,Meegoda,TJC mango,102.51,9.7
2024-10-30,Meegoda,Banana,44.96,16.5
2024-10-30,Meegoda,Pineapple,69.62,5.0
2024-10-30,Narahenpita,TJC mango,125.64,9.4
2024-10-30,Narahenpita,Banana,59.65,26.4
2024-10-30,Narahenpita,Pineapple,80.9,3.5
2024-10-30,Embilipitiya,TJC mango,125.47,6.1
2024-10-30,Embilipitiya,Banana,60.95,17.7
2024-10-30,Embilipitiya,Pineapple,84.08,3.7
2024-10-31,Dambulla,TJC mango,146.45,8.2
2024-10-31,Dambulla,Banana,61.94,11.4
2024-10-31,Dambulla,Pineapple,62.74,6.1
2024-10-31,Pettah,TJC mango,136.37,7.8
2024-10-31,Pettah,Banana,57.13,14.8
2024-10-31,Pettah,Pineapple,99.73,3.9
2024-10-31,Meegoda,TJC mango,102.85,7.2
2024-10-31,Meegoda,Banana,58.1,23.9
2024-10-31,Meegoda,Pineapple,87.78,5.8
2024-10-31,Narahenpita,TJC mango,144.38,8.6
2024-10-31,Narahenpita,Banana,59.66,24.4
2024-10-31,Narahenpita,Pineapple,73.69,4.6
2024-10-31,Embilipitiya,TJC mango,156.7,9.5
2024-10-31,Embilipitiya,Banana,72.96,12.8
2024-10-31,Embilipitiya,Pineapple,69.53,3.0
2024-11-01,Dambulla,TJC mango,141.03,10.4
2024-11-01,Dambulla,Banana,67.21,13.6
2024-11-01,Dambulla,Pineapple,86.69,3.5
2024-11-01,Pettah,TJC mango,90.29,11.4
2024-11-01,Pettah,Banana,57.8,12.0
2024-11-01,Pettah,Pineapple,103.5,5.2
2024-11-01,Meegoda,TJC mango,113.12,9.6
2024-11-01,Meegoda,Banana,58.55,18.9
2024-11-01,Meegoda,Pineapple,88.52,2.8
2024-11-01,Narahenpita,TJC mango,113.35,5.2
2024-11-01,Narahenpita,Banana,57.3,12.7
2024-11-01,Narahenpita,Pineapple,71.3,5.3
2024-11-01,Embilipitiya,TJC mango,110.93,8.6
2024-11-01,Embilipitiya,Banana,58.94,14.7
2024-11-01,Embilipitiya,Pineapple,86.09,6.0
2024-11-02,Dambulla,TJC mango,131.02,7.1
2024-11-02,Dambulla,Banana,74.02,21.5
2024-11-02,Dambulla,Pineapple,86.21,3.4
2024-11-02,Pettah,TJC mango,115.52,9.8
2024-11-02,Pettah,Banana,53.97,16.8
2024-11-02,Pettah,Pineapple,79.24,5.3
2024-11-02,Meegoda,TJC mango,122.48,3.9
2024-11-02,Meegoda,Banana,64.9,14.9
2024-11-02,Meegoda,Pineapple,68.9,2.9
2024-11-02,Narahenpita,TJC mango,97.99,6.6
2024-11-02,Narahenpita,Banana,70.23,15.0
2024-11-02,Narahenpita,Pineapple,78.41,3.3
2024-11-02,Embilipitiya,TJC mango,125.86,9.0
2024-11-02,Embilipitiya,Banana,58.65,12.3
2024-11-02,Embilipitiya,Pineapple,74.32,6.1
2024-11-03,Dambulla,TJC mango,119.61,12.1
2024-11-03,Dambulla,Banana,56.76,18.4
2024-11-03,Dambulla,Pineapple,87.59,5.0
2024-11-03,Pettah,TJC mango,104.03,5.7
2024-11-03,Pettah,Banana,64.62,15.2
2024-11-03,Pettah,Pineapple,74.98,3.4
2024-11-03,Meegoda,TJC mango,145.49,5.4
2024-11-03,Meegoda,Banana,66.57,12.3
2024-11-03,Meegoda,Pineapple,96.48,4.0
2024-11-03,Narahenpita,TJC mango,107.79,4.8
2024-11-03,Narahenpita,Banana,60.92,10.8
2024-11-03,Narahenpita,Pineapple,85.65,4.2
2024-11-03,Embilipitiya,TJC mango,100.65,6.9
2024-11-03,Embilipitiya,Banana,61.67,19.1
2024-11-03,Embilipitiya,Pineapple,70.37,5.1
2024-11-04,Dambulla,TJC mango,128.71,8.5
2024-11-04,Dambulla,Banana,49.06,22.6
2024-11-04,Dambulla,Pineapple,80.42,3.9
2024-11-04,Pettah,TJC mango,153.35,11.0
2024-11-04,Pettah,Banana,56.49,23.2
2024-11-04,Pettah,Pineapple,71.9,5.4
2024-11-04,Meegoda,TJC mango,139.32,8.7
2024-11-04,Meegoda,Banana,60.29,16.8
2024-11-04,Meegoda,Pineapple,75.53,4.6
2024-11-04,Narahenpita,TJC mango,107.82,9.7
2024-11-04,Narahenpita,Banana,59.1,15.7
2024-11-04,Narahenpita,Pineapple,80.03,4.8
2024-11-04,Embilipitiya,TJC mango,113.53,8.1
2024-11-04,Embilipitiya,Banana,59.81,18.8
2024-11-04,Embilipitiya,Pineapple,66.78,3.7
2024-11-05,Dambulla,TJC mango,137.43,7.7
2024-11-05,Dambulla,Banana,52.01,21.3
2024-11-05,Dambulla,Pineapple,96.91,5.4
2024-11-05,Pettah,TJC mango,161.88,10.0
2024-11-05,Pettah,Banana,56.36,15.1
2024-11-05,Pettah,Pineapple,84.39,3.7
2024-11-05,Meegoda,TJC mango,126.42,7.5
2024-11-05,Meegoda,Banana,63.84,25.2
2024-11-05,Meegoda,Pineapple,70.78,4.3
2024-11-05,Narahenpita,TJC mango,102.44,8.0
2024-11-05,Narahenpita,Banana,52.41,11.3
2024-11-05,Narahenpita,Pineapple,89.11,5.0
2024-11-05,Embilipitiya,TJC mango,114.21,7.5
2024-11-05,Embilipitiya,Banana,64.36,15.6
2024-11-05,Embilipitiya,Pineapple,79.83,3.8
2024-11-06,Dambulla,TJC mango,120.85,8.2
2024-11-06,Dambulla,Banana,57.19,19.2
2024-11-06,Dambulla,Pineapple,73.45,4.6
2024-11-06,Pettah,TJC mango,116.54,6.5
2024-11-06,Pettah,Banana,60.69,19.4
2024-11-06,Pettah,Pineapple,95.34,5.1
2024-11-06,Meegoda,TJC mango,131.22,7.7
2024-11-06,Meegoda,Banana,58.48,7.9
2024-11-06,Meegoda,Pineapple,84.96,3.3
2024-11-06,Narahenpita,TJC mango,107.64,5.7
2024-11-06,Narahenpita,Banana,71.51,19.1
2024-11-06,Narahenpita,Pineapple,91.36,4.6
2024-11-06,Embilipitiya,TJC mango,99.09,9.8
2024-11-06,Embilipitiya,Banana,60.6,15.6
2024-11-06,Embilipitiya,Pineapple,74.05,5.1
2024-11-07,Dambulla,TJC mango,115.24,5.1
2024-11-07,Dambulla,Banana,65.47,14.9
2024-11-07,Dambulla,Pineapple,87.29,4.7
2024-11-07,Pettah,TJC mango,118.53,10.0
2024-11-07,Pettah,Banana,63.12,34.2
2024-11-07,Pettah,Pineapple,63.46,3.8
2024-11-07,Meegoda,TJC mango,122.54,7.0
2024-11-07,Meegoda,Banana,56.65,16.2
2024-11-07,Meegoda,Pineapple,86.76,4.0
2024-11-07,Narahenpita,TJC mango,119.6,6.0
2024-11-07,Narahenpita,Banana,57.46,18.9
2024-11-07,Narahenpita,Pineapple,81.04,3.9
2024-11-07,Embilipitiya,TJC mango,122.28,7.1
2024-11-07,Embilipitiya,Banana,56.85,15.5
2024-11-07,Embilipitiya,Pineapple,79.09,5.3
2024-11-08,Dambulla,TJC mango,108.28,7.9
2024-11-08,Dambulla,Banana,54.31,26.3
2024-11-08,Dambulla,Pineapple,58.4,4.4
2024-11-08,Pettah,TJC mango,107.39,10.6
2024-11-08,Pettah,Banana,46.48,17.8
2024-11-08,Pettah,Pineapple,92.12,3.3
2024-11-08,Meegoda,TJC mango,123.49,8.1
2024-11-08,Meegoda,Banana,55.7,22.5
2024-11-08,Meegoda,Pineapple,74.71,4.7
2024-11-08,Narahenpita,TJC mango,128.69,8.5
2024-11-08,Narahenpita,Banana,59.41,24.1
2024-11-08,Narahenpita,Pineapple,85.43,3.1
2024-11-08,Embilipitiya,TJC mango,128.8,7.2
2024-11-08,Embilipitiya,Banana,61.08,18.7
2024-11-08,Embilipitiya,Pineapple,79.61,4.0
2024-11-09,Dambulla,TJC mango,113.58,4.9
2024-11-09,Dambulla,Banana,60.12,27.8
2024-11-09,Dambulla,Pineapple,67.9,2.7
2024-11-09,Pettah,TJC mango,113.39,6.3
2024-11-09,Pettah,Banana,54.58,24.2
2024-11-09,Pettah,Pineapple,73.24,1.5
2024-11-09,Meegoda,TJC mango,149.03,10.1
2024-11-09,Meegoda,Banana,64.19,24.8
2024-11-09,Meegoda,Pineapple,80.08,4.5
2024-11-09,Narahenpita,TJC mango,108.08,4.6
2024-11-09,Narahenpita,Banana,61.37,15.4
2024-11-09,Narahenpita,Pineapple,92.96,5.2
2024-11-09,Embilipitiya,TJC mango,135.95,9.2
2024-11-09,Embilipitiya,Banana,69.42,14.4
2024-11-09,Embilipitiya,Pineapple,77.76,3.8
2024-11-10,Dambulla,TJC mango,146.68,6.6
2024-11-10,Dambulla,Banana,68.56,10.5
2024-11-10,Dambulla,Pineapple,81.93,3.5
2024-11-10,Pettah,TJC mango,111.32,8.9
2024-11-10,Pettah,Banana,55.98,12.5
2024-11-10,Pettah,Pineapple,81.73,4.1
2024-11-10,Meegoda,TJC mango,118.43,9.0
2024-11-10,Meegoda,Banana,66.22,25.1
2024-11-10,Meegoda,Pineapple,86.52,4.8
2024-11-10,Narahenpita,TJC mango,123.82,8.7
2024-11-10,Narahenpita,Banana,66.18,14.8
2024-11-10,Narahenpita,Pineapple,98.88,3.4
2024-11-10,Embilipitiya,TJC mango,122.39,6.4
2024-11-10,Embilipitiya,Banana,64.4,20.3
2024-11-10,Embilipitiya,Pineapple,86.48,4.7
2024-11-11,Dambulla,TJC mango,123.11,6.1
2024-11-11,Dambulla,Banana,62.05,19.0
2024-11-11,Dambulla,Pineapple,89.07,3.0
2024-11-11,Pettah,TJC mango,113.32,6.4
2024-11-11,Pettah,Banana,60.03,25.7
2024-11-11,Pettah,Pineapple,91.12,4.7
2024-11-11,Meegoda,TJC mango,109.0,8.0
2024-11-11,Meegoda,Banana,64.62,15.8
2024-11-11,Meegoda,Pineapple,73.72,5.1
2024-11-11,Narahenpita,TJC mango,130.68,7.8
2024-11-11,Narahenpita,Banana,50.15,28.0
2024-11-11,Narahenpita,Pineapple,86.69,3.7
2024-11-11,Embilipitiya,TJC mango,129.66,8.7
2024-11-11,Embilipitiya,Banana,65.94,22.5
2024-11-11,Embilipitiya,Pineapple,81.15,3.0
2024-11-12,Dambulla,TJC mango,139.64,9.7
2024-11-12,Dambulla,Banana,69.81,16.1
2024-11-12,Dambulla,Pineapple,73.62,3.0
2024-11-12,Pettah,TJC mango,114.79,7.4
2024-11-12,Pettah,Banana,56.34,19.3
2024-11-12,Pettah,Pineapple,85.87,3.9
2024-11-12,Meegoda,TJC mango,114.69,9.1
2024-11-12,Meegoda,Banana,62.3,15.5
2024-11-12,Meegoda,Pineapple,85.47,4.2
2024-11-12,Narahenpita,TJC mango,109.64,6.6
2024-11-12,Narahenpita,Banana,68.42,17.7
2024-11-12,Narahenpita,Pineapple,84.57,5.6
2024-11-12,Embilipitiya,TJC mango,151.96,8.2
2024-11-12,Embilipitiya,Banana,59.31,17.8
2024-11-12,Embilipitiya,Pineapple,87.5,4.0
2024-11-13,Dambulla,TJC mango,112.79,7.2
2024-11-13,Dambulla,Banana,53.68,17.3
2024-11-13,Dambulla,Pineapple,56.67,5.1
2024-11-13,Pettah,TJC mango,135.44,10.6
2024-11-13,Pettah,Banana,65.03,13.4
2024-11-13,Pettah,Pineapple,91.98,3.2
2024-11-13,Meegoda,TJC mango,118.4,7.2
2024-11-13,Meegoda,Banana,53.03,18.6
2024-11-13,Meegoda,Pineapple,82.71,4.4
2024-11-13,Narahenpita,TJC mango,137.37,8.6
2024-11-13,Narahenpita,Banana,62.0,19.5
2024-11-13,Narahenpita,Pineapple,82.35,3.6
2024-11-13,Embilipitiya,TJC mango,125.04,7.1
2024-11-13,Embilipitiya,Banana,45.9,18.1
2024-11-13,Embilipitiya,Pineapple,76.57,3.8
2024-11-14,Dambulla,TJC mango,152.92,10.4
2024-11-14,Dambulla,Banana,56.53,13.5
2024-11-14,Dambulla,Pineapple,76.63,3.7
2024-11-14,Pettah,TJC mango,112.53,8.5
2024-11-14,Pettah,Banana,,
2024-11-14,Pettah,Pineapple,78.56,4.1
2024-11-14,Meegoda,TJC mango,126.21,5.4
2024-11-14,Meegoda,Banana,61.95,23.8
2024-11-14,Meegoda,Pineapple,93.89,3.3
2024-11-14,Narahenpita,TJC mango,121.01,8.8
2024-11-14,Narahenpita,Banana,58.64,22.6
2024-11-14,Narahenpita,Pineapple,61.86,5.7
2024-11-14,Embilipitiya,TJC mango,,
2024-11-14,Embilipitiya,Banana,62.76,20.0
2024-11-14,Embilipitiya,Pineapple,73.0,3.8
2024-11-15,Dambulla,TJC mango,98.87,5.5
2024-11-15,Dambulla,Banana,61.41,19.9
2024-11-15,Dambulla,Pineapple,87.32,4.2
2024-11-15,Pettah,TJC mango,117.6,8.4
2024-11-15,Pettah,Banana,60.71,20.2
2024-11-15,Pettah,Pineapple,65.37,2.5
2024-11-15,Meegoda,TJC mango,78.92,7.2
2024-11-15,Meegoda,Banana,76.66,21.9
2024-11-15,Meegoda,Pineapple,74.0,3.0
2024-11-15,Narahenpita,TJC mango,134.76,8.2
2024-11-15,Narahenpita,Banana,62.92,15.2
2024-11-15,Narahenpita,Pineapple,84.35,2.3
2024-11-15,Embilipitiya,TJC mango,134.1,12.5
2024-11-15,Embilipitiya,Banana,61.49,24.5
2024-11-15,Embilipitiya,Pineapple,90.37,4.3
2024-11-16,Dambulla,TJC mango,112.26,10.0
2024-11-16,Dambulla,Banana,58.05,18.7
2024-11-16,Dambulla,Pineapple,92.74,4.3
2024-11-16,Pettah,TJC mango,92.24,7.7
