Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
10/9/2022,Embilipitiya,TJC mango,141.52,9.1
10/9/2022,Embilipitiya,Banana,57.39,10.9
10/9/2022,Embilipitiya,Pineapple,73.32,3.1
10/10/2022,Dambulla,TJC mango,110.94,7.2
10/10/2022,Dambulla,Banana,51.8,21
10/10/2022,Dambulla,Pineapple,80.57,4.5
10/10/2022,Pettah,TJC mango,132.74,8.4
10/10/2022,Pettah,Banana,70.62,22.6
10/10/2022,Pettah,Pineapple,94.34,4.5
10/10/2022,Meegoda,TJC mango,119.76,8.2
10/10/2022,Meegoda,Banana,67.22,9.6
10/10/2022,Meegoda,Pineapple,69.38,5.6
10/10/2022,Narahenpita,TJC mango,129.97,6
10/10/2022,Narahenpita,Banana,69.07,13.3
10/10/2022,Narahenpita,Pineapple,75.21,4.5
10/10/2022,Embilipitiya,TJC mango,116.2,7.9
10/10/2022,Embilipitiya,Banana,65.6,17.4
10/10/2022,Embilipitiya,Pineapple,79.78,5.3
10/11/2022,Dambulla,TJC mango,110.63,8.3
10/11/2022,Dambulla,Banana,63.16,19.9
10/11/2022,Dambulla,Pineapple,,
10/11/2022,Pettah,TJC mango,162.46,8.2
10/11/2022,Pettah,Banana,60.94,18.3
10/11/2022,Pettah,Pineapple,93.92,1.9
10/11/2022,Meegoda,TJC mango,100.82,7.6
10/11/2022,Meegoda,Banana,61.42,14.6
10/11/2022,Meegoda,Pineapple,,
10/11/2022,Narahenpita,TJC mango,112.6,10.6
10/11/2022,Narahenpita,Banana,48.88,24.1
10/11/2022,Narahenpita,Pineapple,93.64,3.7
10/11/2022,Embilipitiya,TJC mango,135.07,10.4
10/11/2022,Embilipitiya,Banana,50.45,13.6
10/11/2022,Embilipitiya,Pineapple,61.2,4.9
10/12/2022,Dambulla,TJC mango,114.33,10.4
10/12/2022,Dambulla,Banana,68.49,17.7
10/12/2022,Dambulla,Pineapple,72.51,3.2
10/12/2022,Pettah,TJC mango,123.97,7.1
10/12/2022,Pettah,Banana,80.89,30.7
10/12/2022,Pettah,Pineapple,86.2,3.4
10/12/2022,Meegoda,TJC mango,119.33,8.3
10/12/2022,Meegoda,Banana,55.12,13.8
10/12/2022,Meegoda,Pineapple,84.26,3.8
10/12/2022,Narahenpita,TJC mango,100.04,6.4
10/12/2022,Narahenpita,Banana,55.46,29
10/12/2022,Narahenpita,Pineapple,64.07,4.8
10/12/2022,Embilipitiya,TJC mango,127.32,11.3
10/12/2022,Embilipitiya,Banana,57.17,19.7
10/12/2022,Embilipitiya,Pineapple,77.51,3.9
10/13/2022,Dambulla,TJC mango,128.01,7.4
10/13/2022,Dambulla,Banana,62.4,27.9
10/13/2022,Dambulla,Pineapple,90.68,3.4
10/13/2022,Pettah,TJC mango,122.21,4.8
10/13/2022,Pettah,Banana,58.96,23.4
10/13/2022,Pettah,Pineapple,66.75,4.4
10/13/2022,Meegoda,TJC mango,120.61,5.8
10/13/2022,Meegoda,Banana,59.45,23.4
10/13/2022,Meegoda,Pineapple,79.03,4.6
10/13/2022,Narahenpita,TJC mango,134.73,7.1
10/13/2022,Narahenpita,Banana,44.85,14.5
10/13/2022,Narahenpita,Pineapple,90.68,4
10/13/2022,Embilipitiya,TJC mango,119.94,9
10/13/2022,Embilipitiya,Banana,53.79,14.3
10/13/2022,Embilipitiya,Pineapple,87.52,2.8
10/14/2022,Dambulla,TJC mango,123.34,8.7
10/14/2022,Dambulla,Banana,51.57,22.7
10/14/2022,Dambulla,Pineapple,70.27,4
10/14/2022,Pettah,TJC mango,112.72,7.8
10/14/2022,Pettah,Banana,,
10/14/2022,Pettah,Pineapple,,
10/14/2022,Meegoda,TJC mango,98.14,8
10/14/2022,Meegoda,Banana,64.79,22.5
10/14/2022,Meegoda,Pineapple,89.81,4.8
10/14/2022,Narahenpita,TJC mango,113.66,10.6
10/14/2022,Narahenpita,Banana,66.44,17.7
10/14/2022,Narahenpita,Pineapple,97.09,3.5
10/14/2022,Embilipitiya,TJC mango,108.2,10.6
10/14/2022,Embilipitiya,Banana,61.05,25.2
10/14/2022,Embilipitiya,Pineapple,96.5,3.8
10/15/2022,Dambulla,TJC mango,119.96,9.2
10/15/2022,Dambulla,Banana,65.56,19
10/15/2022,Dambulla,Pineapple,89.02,6
10/15/2022,Pettah,TJC mango,119.29,6
10/15/2022,Pettah,Banana,66.34,15.7
10/15/2022,Pettah,Pineapple,66.07,4.6
10/15/2022,Meegoda,TJC mango,124.56,4.7
10/15/2022,Meegoda,Banana,51.09,24.8
10/15/2022,Meegoda,Pineapple,86.6,5.5
10/15/2022,Narahenpita,TJC mango,149.71,9.2
10/15/2022,Narahenpita,Banana,60.75,9.7
10/15/2022,Narahenpita,Pineapple,75.49,3.2
10/15/2022,Embilipitiya,TJC mango,110.78,10.5
10/15/2022,Embilipitiya,Banana,58.13,20.6
10/15/2022,Embilipitiya,Pineapple,84.06,5
10/16/2022,Dambulla,TJC mango,129.15,9.4
10/16/2022,Dambulla,Banana,62.09,15.7
10/16/2022,Dambulla,Pineapple,62.65,2.9
10/16/2022,Pettah,TJC mango,118.07,12.4
10/16/2022,Pettah,Banana,,
10/16/2022,Pettah,Pineapple,90.17,4.3
10/16/2022,Meegoda,TJC mango,138.59,5.6
10/16/2022,Meegoda,Banana,57.63,16.3
10/16/2022,Meegoda,Pineapple,100.22,2.8
10/16/2022,Narahenpita,TJC mango,110.13,8.7
10/16/2022,Narahenpita,Banana,47.41,16.6
10/16/2022,Narahenpita,Pineapple,79.55,5.8
10/16/2022,Embilipitiya,TJC mango,121.21,4.1
10/16/2022,Embilipitiya,Banana,56.6,25
10/16/2022,Embilipitiya,Pineapple,61.29,5
10/17/2022,Dambulla,TJC mango,114.97,6.8
10/17/2022,Dambulla,Banana,63.42,20.1
10/17/2022,Dambulla,Pineapple,83.51,4
10/17/2022,Pettah,TJC mango,121.49,8.3
10/17/2022,Pettah,Banana,59.5,18.1
10/17/2022,Pettah,Pineapple,89.53,2.2
10/17/2022,Meegoda,TJC mango,127.54,8.6
10/17/2022,Meegoda,Banana,67.03,21.3
10/17/2022,Meegoda,Pineapple,72.75,2.9
10/17/2022,Narahenpita,TJC mango,121.36,8
10/17/2022,Narahenpita,Banana,32.48,19.2
10/17/2022,Narahenpita,Pineapple,73.76,4.8
10/17/2022,Embilipitiya,TJC mango,92.54,8.4
10/17/2022,Embilipitiya,Banana,55.37,15.8
10/17/2022,Embilipitiya,Pineapple,84.74,4.2
10/18/2022,Dambulla,TJC mango,121.29,6.8
10/18/2022,Dambulla,Banana,54.36,18.5
10/18/2022,Dambulla,Pineapple,85.16,3.9
10/18/2022,Pettah,TJC mango,136.37,11.5
10/18/2022,Pettah,Banana,54.63,17.3
10/18/2022,Pettah,Pineapple,96.21,4.7
10/18/2022,Meegoda,TJC mango,107.69,8.4
10/18/2022,Meegoda,Banana,67.88,17
10/18/2022,Meegoda,Pineapple,81.92,4.8
10/18/2022,Narahenpita,TJC mango,161.37,6.2
10/18/2022,Narahenpita,Banana,58.84,19.2
10/18/2022,Narahenpita,Pineapple,72.98,5.2
10/18/2022,Embilipitiya,TJC mango,126.11,8.5
10/18/2022,Embilipitiya,Banana,62.51,22
10/18/2022,Embilipitiya,Pineapple,86.65,3.8
10/19/2022,Dambulla,TJC mango,112.5,9.2
10/19/2022,Dambulla,Banana,51.61,22.1
10/19/2022,Dambulla,Pineapple,83.83,4.7
10/19/2022,Pettah,TJC mango,118.61,8.6
10/19/2022,Pettah,Banana,61.6,21.3
10/19/2022,Pettah,Pineapple,73.24,4.5
10/19/2022,Meegoda,TJC mango,124.28,11.5
10/19/2022,Meegoda,Banana,51.07,12.9
10/19/2022,Meegoda,Pineapple,86.11,5.1
10/19/2022,Narahenpita,TJC mango,104.64,5.7
10/19/2022,Narahenpita,Banana,,
10/19/2022,Narahenpita,Pineapple,85.44,4.2
10/19/2022,Embilipitiya,TJC mango,127.17,10.4
10/19/2022,Embilipitiya,Banana,61.89,19
10/19/2022,Embilipitiya,Pineapple,82.67,5.1
10/20/2022,Dambulla,TJC mango,121.23,7.7
10/20/2022,Dambulla,Banana,58.15,11.3
10/20/2022,Dambulla,Pineapple,74.86,4.3
10/20/2022,Pettah,TJC mango,131.58,9.1
10/20/2022,Pettah,Banana,66.98,19.3
10/20/2022,Pettah,Pineapple,86.23,3.5
10/20/2022,Meegoda,TJC mango,135.99,6.4
10/20/2022,Meegoda,Banana,59.35,16.6
10/20/2022,Meegoda,Pineapple,81.93,4.4
10/20/2022,Narahenpita,TJC mango,118.02,8.5
10/20/2022,Narahenpita,Banana,62.63,15.2
10/20/2022,Narahenpita,Pineapple,88.68,2.6
10/20/2022,Embilipitiya,TJC mango,121.99,7
10/20/2022,Embilipitiya,Banana,66.97,23.4
10/20/2022,Embilipitiya,Pineapple,74.96,4.2
10/21/2022,Dambulla,TJC mango,99.08,7.6
10/21/2022,Dambulla,Banana,60.71,23.3
10/21/2022,Dambulla,Pineapple,74.61,5.7
10/21/2022,Pettah,TJC mango,136.35,8
10/21/2022,Pettah,Banana,74.96,24.3
10/21/2022,Pettah,Pineapple,70.58,5.9
10/21/2022,Meegoda,TJC mango,144.28,9.4
10/21/2022,Meegoda,Banana,54.65,18.2
10/21/2022,Meegoda,Pineapple,71.83,3.1
10/21/2022,Narahenpita,TJC mango,106.28,10.9
10/21/2022,Narahenpita,Banana,44.09,11.9
10/21/2022,Narahenpita,Pineapple,101.18,4.7
10/21/2022,Embilipitiya,TJC mango,152,4.4
10/21/2022,Embilipitiya,Banana,84.81,21.9
10/21/2022,Embilipitiya,Pineapple,82.13,4.2
10/22/2022,Dambulla,TJC mango,108.61,7
10/22/2022,Dambulla,Banana,61.32,22.4
10/22/2022,Dambulla,Pineapple,71.49,4.5
10/22/2022,Pettah,TJC mango,116.42,6.4
10/22/2022,Pettah,Banana,75.78,12
10/22/2022,Pettah,Pineapple,83.49,5.3
10/22/2022,Meegoda,TJC mango,130.03,7.4
10/22/2022,Meegoda,Banana,55.96,10.7
10/22/2022,Meegoda,Pineapple,65.44,5.4
10/22/2022,Narahenpita,TJC mango,79.11,2.8
10/22/2022,Narahenpita,Banana,72.19,13.4
10/22/2022,Narahenpita,Pineapple,85.56,2
10/22/2022,Embilipitiya,TJC mango,138.92,8.9
10/22/2022,Embilipitiya,Banana,64.22,13.1
10/22/2022,Embilipitiya,Pineapple,77.66,3.5
10/23/2022,Dambulla,TJC mango,96.1,7.4
10/23/2022,Dambulla,Banana,55.5,22.7
10/23/2022,Dambulla,Pineapple,67.72,5.6
10/23/2022,Pettah,TJC mango,111.37,10.6
10/23/2022,Pettah,Banana,68.16,23.9
10/23/2022,Pettah,Pineapple,78.29,4.2
10/23/2022,Meegoda,TJC mango,110.48,9.1
10/23/2022,Meegoda,Banana,64.8,15.1
10/23/2022,Meegoda,Pineapple,,
10/23/2022,Narahenpita,TJC mango,101.34,8.6
10/23/2022,Narahenpita,Banana,55.01,25.8
10/23/2022,Narahenpita,Pineapple,82.33,4.2
10/23/2022,Embilipitiya,TJC mango,106.25,6.1
10/23/2022,Embilipitiya,Banana,51.51,18.5
10/23/2022,Embilipitiya,Pineapple,76.79,2.8
10/24/2022,Dambulla,TJC mango,129.41,6.8
10/24/2022,Dambulla,Banana,55.54,14.2
10/24/2022,Dambulla,Pineapple,79.24,3.1
10/24/2022,Pettah,TJC mango,109.83,10.1
10/24/2022,Pettah,Banana,73.72,14.5
10/24/2022,Pettah,Pineapple,92.95,5.5
10/24/2022,Meegoda,TJC mango,159.67,9.5
10/24/2022,Meegoda,Banana,54.77,20.8
10/24/2022,Meegoda,Pineapple,68.14,3.9
10/24/2022,Narahenpita,TJC mango,96.86,10.5
10/24/2022,Narahenpita,Banana,57.21,19.8
10/24/2022,Narahenpita,Pineapple,85.61,4.2
10/24/2022,Embilipitiya,TJC mango,95.73,3.6
10/24/2022,Embilipitiya,Banana,58.79,11.5
10/24/2022,Embilipitiya,Pineapple,70.53,3.8
10/25/2022,Dambulla,TJC mango,100.95,8.1
10/25/2022,Dambulla,Banana,45.77,21
10/25/2022,Dambulla,Pineapple,87.54,2.5
10/25/2022,Pettah,TJC mango,102.18,9.2
10/25/2022,Pettah,Banana,55.3,19
10/25/2022,Pettah,Pineapple,81.65,5
10/25/2022,Meegoda,TJC mango,90.48,4.9
10/25/2022,Meegoda,Banana,49.51,16.7
10/25/2022,Meegoda,Pineapple,73.57,5.5
10/25/2022,Narahenpita,TJC mango,145.46,8.7
10/25/2022,Narahenpita,Banana,66.57,19.2
10/25/2022,Narahenpita,Pineapple,87.85,4.3
10/25/2022,Embilipitiya,TJC mango,100.21,10
10/25/2022,Embilipitiya,Banana,53.61,11.4
10/25/2022,Embilipitiya,Pineapple,92.35,4.8
10/26/2022,Dambulla,TJC mango,110.8,11.4
10/26/2022,Dambulla,Banana,59.08,15.9
10/26/2022,Dambulla,Pineapple,77.14,4.2
10/26/2022,Pettah,TJC mango,109.04,7.9
10/26/2022,Pettah,Banana,56.64,19.9
10/26/2022,Pettah,Pineapple,67.46,4.4
10/26/2022,Meegoda,TJC mango,123.88,7.5
10/26/2022,Meegoda,Banana,59.93,19.7
10/26/2022,Meegoda,Pineapple,66.63,3.8
10/26/2022,Narahenpita,TJC mango,117.16,7.5
10/26/2022,Narahenpita,Banana,62.34,20.2
10/26/2022,Narahenpita,Pineapple,73.06,4.1
10/26/2022,Embilipitiya,TJC mango,130.28,5.9
10/26/2022,Embilipitiya,Banana,69.02,11.9
10/26/2022,Embilipitiya,Pineapple,70.14,4
10/27/2022,Dambulla,TJC mango,127.48,4.7
10/27/2022,Dambulla,Banana,54.54,22.9
10/27/2022,Dambulla,Pineapple,81.84,4.8
10/27/2022,Pettah,TJC mango,104.21,7.2
10/27/2022,Pettah,Banana,76.29,19.3
10/27/2022,Pettah,Pineapple,65.46,4.2
10/27/2022,Meegoda,TJC mango,90.43,3.9
10/27/2022,Meegoda,Banana,50.39,19.6
10/27/2022,Meegoda,Pineapple,84.58,4
10/27/2022,Narahenpita,TJC mango,125.3,7.3
10/27/2022,Narahenpita,Banana,59.7,14.7
10/27/2022,Narahenpita,Pineapple,83.22,5.7
10/27/2022,Embilipitiya,TJC mango,112.82,9.7
10/27/2022,Embilipitiya,Banana,76.72,16.7
10/27/2022,Embilipitiya,Pineapple,85.49,2.9
10/28/2022,Dambulla,TJC mango,92.59,6.9
10/28/2022,Dambulla,Banana,66.81,14.5
10/28/2022,Dambulla,Pineapple,98.08,4
10/28/2022,Pettah,TJC mango,127.32,7
10/28/2022,Pettah,Banana,54.72,22.8
10/28/2022,Pettah,Pineapple,87.8,4.1
10/28/2022,Meegoda,TJC mango,111.6,5.5
10/28/2022,Meegoda,Banana,57.4,23.4
10/28/2022,Meegoda,Pineapple,79.45,4.4
10/28/2022,Narahenpita,TJC mango,120.47,8.9
10/28/2022,Narahenpita,Banana,72.55,12.7
10/28/2022,Narahenpita,Pineapple,73.5,3.7
10/28/2022,Embilipitiya,TJC mango,,
10/28/2022,Embilipitiya,Banana,58.2,20.9
10/28/2022,Embilipitiya,Pineapple,95.55,2.5
10/29/2022,Dambulla,TJC mango,113.23,8.3
10/29/2022,Dambulla,Banana,67.7,17.5
10/29/2022,Dambulla,Pineapple,82.65,4.7
10/29/2022,Pettah,TJC mango,125.8,9.8
10/29/2022,Pettah,Banana,66.05,17.4
10/29/2022,Pettah,Pineapple,74.23,4
10/29/2022,Meegoda,TJC mango,128.73,9.4
10/29/2022,Meegoda,Banana,52.31,18.7
10/29/2022,Meegoda,Pineapple,100.37,4.9
10/29/2022,Narahenpita,TJC mango,113.57,9.7
10/29/2022,Narahenpita,Banana,53.53,17.6
10/29/2022,Narahenpita,Pineapple,84.32,2.9
10/29/2022,Embilipitiya,TJC mango,128.22,5.4
10/29/2022,Embilipitiya,Banana,61.74,15
10/29/2022,Embilipitiya,Pineapple,,
10/30/2022,Dambulla,TJC mango,114.76,8.8
10/30/2022,Dambulla,Banana,60.3,12
10/30/2022,Dambulla,Pineapple,79.17,3.5
10/30/2022,Pettah,TJC mango,104.35,5
10/30/2022,Pettah,Banana,61.87,22.7
10/30/2022,Pettah,Pineapple,80.57,3.4
10/30/2022,Meegoda,TJC mango,118.01,8.2
10/30/2022,Meegoda,Banana,55.05,18.8
10/30/2022,Meegoda,Pineapple,88.37,4.1
10/30/2022,Narahenpita,TJC mango,125.95,5.5
10/30/2022,Narahenpita,Banana,56.09,24.6
10/30/2022,Narahenpita,Pineapple,83.6,3
10/30/2022,Embilipitiya,TJC mango,145.2,6
10/30/2022,Embilipitiya,Banana,66.72,19.5
10/30/2022,Embilipitiya,Pineapple,78.78,4.9
10/31/2022,Dambulla,TJC mango,134.96,4.5
10/31/2022,Dambulla,Banana,59.77,20.7
10/31/2022,Dambulla,Pineapple,83.31,4.9
10/31/2022,Pettah,TJC mango,109.62,5.5
10/31/2022,Pettah,Banana,56.31,16.8
10/31/2022,Pettah,Pineapple,76.75,3.6
10/31/2022,Meegoda,TJC mango,122.17,7.8
10/31/2022,Meegoda,Banana,53.44,6.6
10/31/2022,Meegoda,Pineapple,79.56,3.7
10/31/2022,Narahenpita,TJC mango,114.68,9.1
10/31/2022,Narahenpita,Banana,54.65,23.5
10/31/2022,Narahenpita,Pineapple,82.98,4.8
10/31/2022,Embilipitiya,TJC mango,153.36,7.2
10/31/2022,Embilipitiya,Banana,61.93,10.3
10/31/2022,Embilipitiya,Pineapple,84.64,5.9
11/1/2022,Dambulla,TJC mango,141.4,9.5
11/1/2022,Dambulla,Banana,63.6,18.2
11/1/2022,Dambulla,Pineapple,97.95,4.1
11/1/2022,Pettah,TJC mango,129.61,11.8
11/1/2022,Pettah,Banana,57.41,16.4
11/1/2022,Pettah,Pineapple,81.66,3.2
11/1/2022,Meegoda,TJC mango,76.05,9.2
11/1/2022,Meegoda,Banana,40.64,18.8
11/1/2022,Meegoda,Pineapple,81.78,4.4
11/1/2022,Narahenpita,TJC mango,140.05,9.2
11/1/2022,Narahenpita,Banana,70.55,21.1
11/1/2022,Narahenpita,Pineapple,96.35,3.6
11/1/2022,Embilipitiya,TJC mango,131.65,8.5
11/1/2022,Embilipitiya,Banana,59.14,17.8
11/1/2022,Embilipitiya,Pineapple,77.22,3.8
11/2/2022,Dambulla,TJC mango,127.7,7.1
11/2/2022,Dambulla,Banana,59.94,17
11/2/2022,Dambulla,Pineapple,69.2,4
11/2/2022,Pettah,TJC mango,117.74,9.2
11/2/2022,Pettah,Banana,42.43,16.1
11/2/2022,Pettah,Pineapple,93.07,3.5
11/2/2022,Meegoda,TJC mango,100.5,6.7
11/2/2022,Meegoda,Banana,57.1,12.3
11/2/2022,Meegoda,Pineapple,73.76,3.7
11/2/2022,Narahenpita,TJC mango,121.48,8.6
11/2/2022,Narahenpita,Banana,,
11/2/2022,Narahenpita,Pineapple,92.94,3.6
11/2/2022,Embilipitiya,TJC mango,122.24,4.7
11/2/2022,Embilipitiya,Banana,57.03,20.2
11/2/2022,Embilipitiya,Pineapple,,
11/3/2022,Dambulla,TJC mango,117.17,8.9
11/3/2022,Dambulla,Banana,65.38,21.8
11/3/2022,Dambulla,Pineapple,74.1,4.3
11/3/2022,Pettah,TJC mango,124.4,8.9
11/3/2022,Pettah,Banana,63.26,29.4
11/3/2022,Pettah,Pineapple,88.37,2.3
11/3/2022,Meegoda,TJC mango,141.37,8.8
11/3/2022,Meegoda,Banana,41.35,17.9
11/3/2022,Meegoda,Pineapple,80.64,5.2
11/3/2022,Narahenpita,TJC mango,121.79,8.3
11/3/2022,Narahenpita,Banana,64.68,18.5
11/3/2022,Narahenpita,Pineapple,102.24,4.1
11/3/2022,Embilipitiya,TJC mango,118.97,10.9
11/3/2022,Embilipitiya,Banana,,
11/3/2022,Embilipitiya,Pineapple,79.1,4.3
11/4/2022,Dambulla,TJC mango,119.86,11.8
11/4/2022,Dambulla,Banana,43.77,16.6
11/4/2022,Dambulla,Pineapple,89.51,4.1
11/4/2022,Pettah,TJC mango,147.76,6.9
11/4/2022,Pettah,Banana,62.54,8.8
11/4/2022,Pettah,Pineapple,66.37,3.3
11/4/2022,Meegoda,TJC mango,114.45,11.3
11/4/2022,Meegoda,Banana,73.38,19.1
11/4/2022,Meegoda,Pineapple,82.75,4.6
11/4/2022,Narahenpita,TJC mango,95.47,10
11/4/2022,Narahenpita,Banana,62.05,17
11/4/2022,Narahenpita,Pineapple,79.45,4.1
11/4/2022,Embilipitiya,TJC mango,108.82,8.5
11/4/2022,Embilipitiya,Banana,54.97,26.5
11/4/2022,Embilipitiya,Pineapple,94.9,4.5
11/5/2022,Dambulla,TJC mango,93.21,5.9
11/5/2022,Dambulla,Banana,62.39,18.7
11/5/2022,Dambulla,Pineapple,83.81,3.7
11/5/2022,Pettah,TJC mango,124.32,9.5
11/5/2022,Pettah,Banana,73.05,20.2
11/5/2022,Pettah,Pineapple,80.12,3.8
11/5/2022,Meegoda,TJC mango,119.13,7
11/5/2022,Meegoda,Banana,65.51,18.2
11/5/2022,Meegoda,Pineapple,89.21,3.9
11/5/2022,Narahenpita,TJC mango,137.89,8.7
11/5/2022,Narahenpita,Banana,59.33,13.4
11/5/2022,Narahenpita,Pineapple,82.66,4.6
11/5/2022,Embilipitiya,TJC mango,121.16,7.1
11/5/2022,Embilipitiya,Banana,61.62,20.4
11/5/2022,Embilipitiya,Pineapple,106.64,3.3
11/6/2022,Dambulla,TJC mango,110.71,10
11/6/2022,Dambulla,Banana,69.06,18.2
11/6/2022,Dambulla,Pineapple,90.83,3.4
11/6/2022,Pettah,TJC mango,94.54,7.3
11/6/2022,Pettah,Banana,40.64,28.3
11/6/2022,Pettah,Pineapple,78.09,4.2
11/6/2022,Meegoda,TJC mango,113.22,10.3
11/6/2022,Meegoda,Banana,57.32,19.3
11/6/2022,Meegoda,Pineapple,82.74,5
11/6/2022,Narahenpita,TJC mango,99.7,8.3
11/6/2022,Narahenpita,Banana,64.11,15.8
11/6/2022,Narahenpita,Pineapple,74.45,3.5
11/6/2022,Embilipitiya,TJC mango,97.54,6.2
11/6/2022,Embilipitiya,Banana,53.08,16.9
11/6/2022,Embilipitiya,Pineapple,77.7,2.4
11/7/2022,Dambulla,TJC mango,153.09,8.3
11/7/2022,Dambulla,Banana,54.42,13.9
11/7/2022,Dambulla,Pineapple,92.68,4.7
11/7/2022,Pettah,TJC mango,116.32,7.5
11/7/2022,Pettah,Banana,62.03,25.4
11/7/2022,Pettah,Pineapple,67.99,5.2
11/7/2022,Meegoda,TJC mango,107.05,7.7
11/7/2022,Meegoda,Banana,56.9,20.2
11/7/2022,Meegoda,Pineapple,93.8,5.1
11/7/2022,Narahenpita,TJC mango,89.98,7.3
11/7/2022,Narahenpita,Banana,44.99,26.1
11/7/2022,Narahenpita,Pineapple,84.01,4.1
11/7/2022,Embilipitiya,TJC mango,113.06,4.8
11/7/2022,Embilipitiya,Banana,58.42,4.9
11/7/2022,Embilipitiya,Pineapple,73.14,4.6
11/8/2022,Dambulla,TJC mango,124.89,11.9
11/8/2022,Dambulla,Banana,59.9,21.5
11/8/2022,Dambulla,Pineapple,87.4,4.1
11/8/2022,Pettah,TJC mango,119.43,8.1
11/8/2022,Pettah,Banana,,
11/8/2022,Pettah,Pineapple,91.46,3.2
11/8/2022,Meegoda,TJC mango,127.09,6.9
11/8/2022,Meegoda,Banana,70.76,11.2
11/8/2022,Meegoda,Pineapple,86.23,3.7
11/8/2022,Narahenpita,TJC mango,120.4,11
11/8/2022,Narahenpita,Banana,47.4,14.2
11/8/2022,Narahenpita,Pineapple,73.95,3.6
11/8/2022,Embilipitiya,TJC mango,122.16,9.7
11/8/2022,Embilipitiya,Banana,56.64,24.1
11/8/2022,Embilipitiya,Pineapple,87.42,3.1
11/9/2022,Dambulla,TJC mango,126.02,9
11/9/2022,Dambulla,Banana,64.71,17.2
11/9/2022,Dambulla,Pineapple,83.12,4.7
11/9/2022,Pettah,TJC mango,118.84,6.7
11/9/2022,Pettah,Banana,59.88,13.6
11/9/2022,Pettah,Pineapple,76.5,5.6
11/9/2022,Meegoda,TJC mango,104.41,8.5
11/9/2022,Meegoda,Banana,60.24,14.5
11/9/2022,Meegoda,Pineapple,61.19,5.7
11/9/2022,Narahenpita,TJC mango,121.3,7
11/9/2022,Narahenpita,Banana,51.58,15.4
11/9/2022,Narahenpita,Pineapple,75.37,1.4
11/9/2022,Embilipitiya,TJC mango,129.25,7.9
11/9/2022,Embilipitiya,Banana,45.09,21.8
11/9/2022,Embilipitiya,Pineapple,76.45,3.9
11/10/2022,Dambulla,TJC mango,114.95,9
11/10/2022,Dambulla,Banana,62.69,16.7
11/10/2022,Dambulla,Pineapple,91.35,3.8
11/10/2022,Pettah,TJC mango,117.35,10.1
11/10/2022,Pettah,Banana,57.25,14.1
11/10/2022,Pettah,Pineapple,83.13,4.1
11/10/2022,Meegoda,TJC mango,143.18,7.7
11/10/2022,Meegoda,Banana,56.44,18.2
11/10/2022,Meegoda,Pineapple,79.38,2.5
11/10/2022,Narahenpita,TJC mango,,
11/10/2022,Narahenpita,Banana,56.53,19.4
11/10/2022,Narahenpita,Pineapple,73.99,4
11/10/2022,Embilipitiya,TJC mango,97.86,7.2
11/10/2022,Embilipitiya,Banana,62.46,9.7
11/10/2022,Embilipitiya,Pineapple,82.02,5.2
11/11/2022,Dambulla,TJC mango,103.47,7.9
11/11/2022,Dambulla,Banana,69.38,15.8
11/11/2022,Dambulla,Pineapple,73.23,3.6
11/11/2022,Pettah,TJC mango,141.92,10.6
11/11/2022,Pettah,Banana,66.19,13.9
11/11/2022,Pettah,Pineapple,83.56,5
11/11/2022,Meegoda,TJC mango,101.24,8.4
11/11/2022,Meegoda,Banana,62.61,16.8
11/11/2022,Meegoda,Pineapple,86.51,4
11/11/2022,Narahenpita,TJC mango,,
11/11/2022,Narahenpita,Banana,60.89,13.4
11/11/2022,Narahenpita,Pineapple,95.21,1.8
11/11/2022,Embilipitiya,TJC mango,104.45,6.4
11/11/2022,Embilipitiya,Banana,51.77,16.6
11/11/2022,Embilipitiya,Pineapple,78.27,4.6
11/12/2022,Dambulla,TJC mango,106.1,7.4
11/12/2022,Dambulla,Banana,76.21,13.7
11/12/2022,Dambulla,Pineapple,,
11/12/2022,Pettah,TJC mango,117.19,9.5
11/12/2022,Pettah,Banana,61.71,19.4
11/12/2022,Pettah,Pineapple,73.6,3.3
11/12/2022,Meegoda,TJC mango,125.83,4.6
11/12/2022,Meegoda,Banana,49.05,14.2
11/12/2022,Meegoda,Pineapple,80.35,4.1
11/12/2022,Narahenpita,TJC mango,109.56,12.1
11/12/2022,Narahenpita,Banana,61.34,8.4
11/12/2022,Narahenpita,Pineapple,,
11/12/2022,Embilipitiya,TJC mango,118.45,9.2
11/12/2022,Embilipitiya,Banana,64.56,17.9
11/12/2022,Embilipitiya,Pineapple,88.26,2.7
11/13/2022,Dambulla,TJC mango,126.64,9.1
11/13/2022,Dambulla,Banana,65.78,22.9
11/13/2022,Dambulla,Pineapple,105.41,3.5
11/13/2022,Pettah,TJC mango,127.59,5.6
11/13/2022,Pettah,Banana,62.49,12.1
11/13/2022,Pettah,Pineapple,97.28,4
11/13/2022,Meegoda,TJC mango,147.63,8.2
11/13/2022,Meegoda,Banana,46.81,21.1
11/13/2022,Meegoda,Pineapple,94.52,3.2
11/13/2022,Narahenpita,TJC mango,169.83,5
11/13/2022,Narahenpita,Banana,59.35,13.6
11/13/2022,Narahenpita,Pineapple,78.3,3.5
11/13/2022,Embilipitiya,TJC mango,91.73,6.4
11/13/2022,Embilipitiya,Banana,42.09,27.9
11/13/2022,Embilipitiya,Pineapple,84.37,5.1
11/14/2022,Dambulla,TJC mango,123.04,9.2
